uid,lat,lon,heading,country,city,district,ward,image_path
165,10.777707699470495,106.69701830092684,42.95668944009599,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_165.jpg
166,10.778037517162677,106.69733090991464,42.95668944009599,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_166.jpg
167,10.778367334428928,106.69764351959056,42.95668944009599,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_167.jpg
168,10.77871419946959,106.6959275009284,43.27212883969293,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_168.jpg
169,10.779042459541646,106.696241783068,43.27212883969293,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_169.jpg
170,10.779370487371049,106.69655631414628,43.27212883969293,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_170.jpg
171,10.771077299475486,106.70242220091804,337.1409261125977,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_171.jpg
172,10.771493807249003,106.7022446277412,337.1409261125977,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_172.jpg
173,10.771909632593362,106.70206539800031,337.1409261125977,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_173.jpg
174,10.770736899475674,106.70257530091772,158.55883955160547,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_174.jpg
175,10.77031640125978,106.70274300803916,158.55883955160547,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_175.jpg
176,10.769895908088136,106.70291072781072,158.55883955160547,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_176.jpg
177,10.77964089946978,106.69681560092808,42.77372628071688,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_177.jpg
178,10.77997170299528,106.69712714461212,42.77372628071688,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_178.jpg
179,10.780302506096971,106.6974386889848,42.77372628071688,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_179.jpg
180,10.780633308774824,106.69775023404615,42.77372628071688,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_180.jpg
181,10.77964089946978,106.69681560092808,132.517724353229,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_181.jpg
182,10.77933649655218,106.69715355524508,132.517724353229,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_182.jpg
183,10.77964089946978,106.69681560092808,223.2722949359895,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_183.jpg
184,10.779312871994682,106.69650106928307,223.2722949359895,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_184.jpg
185,10.778984844089786,106.69618653832552,223.2722949359895,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_185.jpg
186,10.77964089946978,106.69681560092808,313.3956191727471,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_186.jpg
187,10.77995446116878,106.69648632293158,313.3956191727471,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_187.jpg
188,10.780263345823752,106.6961526012004,313.3956191727471,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_188.jpg
189,10.77102939947601,106.70337210091712,337.66664362560965,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_189.jpg
190,10.771447338061863,106.70319806980064,337.66664362560965,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_190.jpg
191,10.77939429946777,106.69292960093163,133.13148664878477,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_191.jpg
192,10.779086335829804,106.6932642400764,133.13148664878477,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_192.jpg
193,10.77939429946777,106.69292960093163,41.12300680943403,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_193.jpg
194,10.779733845531002,106.69323137132102,41.12300680943403,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_194.jpg
195,10.77939429946777,106.69292960093163,313.1327716716286,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_195.jpg
196,10.779702270155688,106.69259496798377,313.1327716716286,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_196.jpg
197,10.780010240579276,106.69226033434724,313.1327716716286,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_197.jpg
198,10.780318210738498,106.69192570002208,313.1327716716286,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_198.jpg
199,10.770951699469732,106.6916300009282,234.81799326589737,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_199.jpg
200,10.770692386357966,106.69125555970804,234.81799326589737,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_200.jpg
201,10.770951699469732,106.6916300009282,143.261381757407,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_201.jpg
202,10.77059044393954,106.6919047695786,143.261381757407,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_202.jpg
203,10.77361859947042,106.69447940092698,131.73327995695533,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_203.jpg
204,10.773318796273806,106.69482152932832,131.73327995695533,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_204.jpg
205,10.773018992796644,106.69516365703952,131.73327995695533,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_205.jpg
206,10.77594629946566,106.68698660093534,42.98567085089967,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_206.jpg
207,10.776275962409592,106.68729937841825,42.98567085089967,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_207.jpg
208,10.77660562492792,106.68761215658904,42.98567085089967,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_208.jpg
209,10.77693528702062,106.6879249354478,42.98567085089967,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_209.jpg
210,10.77594629946566,106.68698660093534,221.58591465221588,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_210.jpg
211,10.775609175684616,106.68668206681984,221.58591465221588,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_211.jpg
212,10.77594629946566,106.68698660093534,317.28542188838435,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_212.jpg
213,10.776281707617224,106.68668013488626,317.28542188838435,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_213.jpg
214,10.769420099474663,106.69992430091948,329.4310344506519,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_214.jpg
215,10.76980864366653,106.69969070182589,329.4310344506519,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_215.jpg
216,10.769420099474663,106.69992430091948,46.52136675665167,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_216.jpg
217,10.76973047366706,106.70025663786926,46.52136675665167,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_217.jpg
218,10.770040120414794,106.70058967205522,46.52136675665167,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_218.jpg
219,10.769420099474663,106.69992430091948,148.9728817789413,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_219.jpg
220,10.769034257672464,106.70016243706516,148.9728817789413,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_220.jpg
221,10.776801799472336,106.69992270092358,221.30270425706007,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_221.jpg
222,10.77646319247723,106.6996198583168,221.30270425706007,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_222.jpg
223,10.776801799472336,106.69992270092358,156.31594839164816,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_223.jpg
224,10.776390875179034,106.7001131460101,156.31594839164816,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_224.jpg
225,10.775977011888916,106.7002967997576,156.31594839164816,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_225.jpg
226,10.777775999471467,106.69887230092512,41.71295154554446,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_226.jpg
227,10.778112451959782,106.69917759142224,41.71295154554446,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_227.jpg
228,10.777775999471467,106.69887230092512,312.78929981688344,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_228.jpg
229,10.77808198130335,106.69853581051512,312.78929981688344,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_229.jpg
230,10.777775999471467,106.69887230092512,132.9068863308169,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_230.jpg
231,10.777469674841122,106.69920847171252,132.9068863308169,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_231.jpg
232,10.773590199473448,106.70009770092165,42.01300250169999,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_232.jpg
233,10.773925065335495,106.70040476604724,42.01300250169999,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_233.jpg
234,10.77416089947379,106.70107660092104,157.44378026050242,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_234.jpg
235,10.77374383186372,106.70125284528818,157.44378026050242,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_235.jpg
236,10.767352499473136,106.69585430092218,330.7803791599917,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_236.jpg
237,10.767746386070844,106.69563003935782,330.7803791599917,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_237.jpg
238,10.767352499473136,106.69585430092218,47.09789735354537,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_238.jpg
239,10.767657591408492,106.69619149008696,47.09789735354537,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_239.jpg
240,10.767965070396231,106.69652657053749,47.09789735354537,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_240.jpg
241,10.768272298499944,106.69686188729804,47.09789735354537,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_241.jpg
242,10.771617599474284,106.70049800092016,271.84929293509094,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_242.jpg
243,10.771620712906568,106.70004257446784,271.84929293509094,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_243.jpg
244,10.771640209713004,106.6995858514793,271.84929293509094,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_244.jpg
245,10.771659705854947,106.6991291283272,271.84929293509094,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_245.jpg
246,10.771617599474284,106.70049800092016,325.40200896395254,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_246.jpg
247,10.771988304689623,106.7002366687544,325.40200896395254,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_247.jpg
248,10.775263699474984,106.70395060091892,313.1586424120443,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_248.jpg
249,10.775571817853873,106.70361611502184,313.1586424120443,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_249.jpg
250,10.775263699474984,106.70395060091892,132.96007920263713,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_250.jpg
251,10.774956728250608,106.70428616352186,132.96007920263713,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_251.jpg
252,10.774905099475308,106.70434260091837,312.96015248877484,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_252.jpg
253,10.77521207074434,106.70400703843126,312.96015248877484,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_253.jpg
254,10.765367399468843,106.68670170092972,112.40611082674866,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_254.jpg
255,10.765196057116205,106.6871247269609,112.40611082674866,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_255.jpg
256,10.765024714256755,106.6875477524393,112.40611082674866,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_256.jpg
257,10.773777099465631,106.6856517009354,315.5040908673944,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_257.jpg
258,10.774098495117483,106.68533024446089,315.5040908673944,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_258.jpg
259,10.7744198905324,106.68500878730508,315.5040908673944,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_259.jpg
260,10.774741285710348,106.68468732946796,315.5040908673944,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_260.jpg
261,10.778025599469924,106.69613940092783,289.4733487883167,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_261.jpg
262,10.778358531002215,106.69583738727904,289.4733487883167,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_262.jpg
263,10.77857631209689,106.69543929227498,289.4733487883167,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_263.jpg
264,10.77862869490869,106.69498924145356,289.4733487883167,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_264.jpg
265,10.778025599469924,106.69613940092783,237.1757215359457,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_265.jpg
266,10.778043789250493,106.695695483952,237.1757215359457,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_266.jpg
267,10.777686993101888,106.69546853872876,237.1757215359457,Vietnam,Ho Chi Minh,District 1,Ben Thanh,data/processing/images/district_1/ben_thanh/original/gsv_267.jpg
268,10.764374699470228,106.68868700092732,187.33001216979864,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_268.jpg
269,10.763926265891753,106.68863007489092,187.33001216979864,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_269.jpg
270,10.766439299470616,106.69063290092664,313.719693102352,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_270.jpg
271,10.76677984218036,106.69033229314694,313.719693102352,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_271.jpg
272,10.767063649147865,106.6899812787942,313.719693102352,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_272.jpg
