osmid,y,x,street_count,highway,ref,railway,geometry
366432086,10.8126385,106.7254133,3,,,,POINT (106.7254133 10.8126385)
366432111,10.8162971,106.733123,3,,,,POINT (106.733123 10.8162971)
366432386,10.7361066,106.6675914,3,,,,POINT (106.6675914 10.7361066)
366432387,10.7529521,106.6720677,4,,,,POINT (106.6720677 10.7529521)
366432453,10.7452378,106.690721,3,,,,POINT (106.690721 10.7452378)
366432597,10.7257245,106.6372031,3,,,,POINT (106.6372031 10.7257245)
366432650,10.7405816,106.6661758,3,,,,POINT (106.6661758 10.7405816)
366432909,10.8026662,106.7283638,3,,,,POINT (106.7283638 10.8026662)
366433080,10.7442895,106.6852338,3,,,,POINT (106.6852338 10.7442895)
366433158,10.7522694,106.6643848,4,,,,POINT (106.6643848 10.7522694)
366433338,10.743258,106.6571168,3,,,,POINT (106.6571168 10.743258)
366433343,10.7410514,106.6714902,4,,,,POINT (106.6714902 10.7410514)
366433413,10.7487606,106.6550735,4,,,,POINT (106.6550735 10.7487606)
366433813,10.8019172,106.7351043,1,,,,POINT (106.7351043 10.8019172)
366434009,10.7956867,106.7337993,4,,,,POINT (106.7337993 10.7956867)
366434226,10.7358907,106.6671066,3,,,,POINT (106.6671066 10.7358907)
366434313,10.7625179,106.7083242,4,,,,POINT (106.7083242 10.7625179)
366434341,10.8028028,106.7291974,3,,,,POINT (106.7291974 10.8028028)
366434468,10.7504541,106.6597273,3,,,,POINT (106.6597273 10.7504541)
366434693,10.8025752,106.7277922,3,,,,POINT (106.7277922 10.8025752)
366434770,10.8036536,106.737499,3,,,,POINT (106.737499 10.8036536)
366435111,10.7566901,106.7277877,4,,,,POINT (106.7277877 10.7566901)
366435278,10.8023219,106.7382123,3,,,,POINT (106.7382123 10.8023219)
366435368,10.7473339,106.657847,3,,,,POINT (106.657847 10.7473339)
366435584,10.7390123,106.6601893,4,,,,POINT (106.6601893 10.7390123)
366435732,10.736523,106.6321527,3,,,,POINT (106.6321527 10.736523)
366436389,10.7902285,106.7097886,3,,,,POINT (106.7097886 10.7902285)
366436712,10.8151844,106.7268963,3,,,,POINT (106.7268963 10.8151844)
366436830,10.7819405,106.7768505,3,,,,POINT (106.7768505 10.7819405)
366437148,10.7427796,106.671997,4,,,,POINT (106.671997 10.7427796)
366437234,10.811754,106.7730234,4,,,,POINT (106.7730234 10.811754)
366437249,10.7838914,106.7217487,1,,,,POINT (106.7217487 10.7838914)
366437300,10.7435489,106.6625301,3,,,,POINT (106.6625301 10.7435489)
366437344,10.7916195,106.7303648,4,,,,POINT (106.7303648 10.7916195)
366437424,10.7213947,106.6346105,3,,,,POINT (106.6346105 10.7213947)
366437501,10.7809076,106.7694894,3,,,,POINT (106.7694894 10.7809076)
366438053,10.7464785,106.660334,3,,,,POINT (106.660334 10.7464785)
366438154,10.7538616,106.6756117,3,,,,POINT (106.6756117 10.7538616)
366438223,10.739738,106.642085,3,,,,POINT (106.642085 10.739738)
366438255,10.8029781,106.733934,3,,,,POINT (106.733934 10.8029781)
366438283,10.728675,106.6519666,4,,,,POINT (106.6519666 10.728675)
366438512,10.8060213,106.7354482,3,,,,POINT (106.7354482 10.8060213)
366438631,10.7412414,106.6564222,3,,,,POINT (106.6564222 10.7412414)
366439087,10.7466601,106.6523382,4,,,,POINT (106.6523382 10.7466601)
366439501,10.7966582,106.729702,3,,,,POINT (106.729702 10.7966582)
366439867,10.7364636,106.6460043,3,,,,POINT (106.6460043 10.7364636)
366439890,10.7423396,106.6720703,4,,,,POINT (106.6720703 10.7423396)
366439942,10.7937106,106.7339287,3,,,,POINT (106.7339287 10.7937106)
366440331,10.7335513,106.6736537,4,,,,POINT (106.6736537 10.7335513)
366440428,10.7540109,106.6665859,4,,,,POINT (106.6665859 10.7540109)
366440522,10.8112315,106.7731137,4,,,,POINT (106.7731137 10.8112315)
366440647,10.7469172,106.6722724,3,,,,POINT (106.6722724 10.7469172)
366440712,10.7966032,106.6865999,3,,,,POINT (106.6865999 10.7966032)
366440844,10.7343363,106.6701807,3,,,,POINT (106.6701807 10.7343363)
366440881,10.7926866,106.6959108,4,,,,POINT (106.6959108 10.7926866)
366440895,10.7247937,106.6513704,3,,,,POINT (106.6513704 10.7247937)
366441055,10.7141335,106.6160902,3,,,,POINT (106.6160902 10.7141335)
366441175,10.7569045,106.7175629,3,,,,POINT (106.7175629 10.7569045)
366441241,10.7311277,106.6207684,3,,,,POINT (106.6207684 10.7311277)
366441273,10.7815549,106.7639951,3,,,,POINT (106.7639951 10.7815549)
366441321,10.7251782,106.6228846,3,,,,POINT (106.6228846 10.7251782)
366441384,10.7907718,106.788324,3,,,,POINT (106.788324 10.7907718)
366441605,10.7204439,106.6194955,3,,,,POINT (106.6194955 10.7204439)
366441747,10.7765669,106.7657064,3,,,,POINT (106.7657064 10.7765669)
366442028,10.724437,106.6503139,3,,,,POINT (106.6503139 10.724437)
366442045,10.8131799,106.7314398,3,,,,POINT (106.7314398 10.8131799)
366442064,10.8132502,106.7327515,3,,,,POINT (106.7327515 10.8132502)
366442113,10.7557562,106.7311675,4,,,,POINT (106.7311675 10.7557562)
366442125,10.7929791,106.7334839,3,,,,POINT (106.7334839 10.7929791)
366442410,10.7463656,106.6600922,3,,,,POINT (106.6600922 10.7463656)
366442477,10.754181,106.6842799,3,,,,POINT (106.6842799 10.754181)
366442606,10.8129011,106.7247499,4,,,,POINT (106.7247499 10.8129011)
366442843,10.8124467,106.7333284,3,,,,POINT (106.7333284 10.8124467)
366442996,10.8004517,106.7292023,3,,,,POINT (106.7292023 10.8004517)
366443071,10.7910963,106.7147531,4,,,,POINT (106.7147531 10.7910963)
366443125,10.7969493,106.6880892,3,,,,POINT (106.6880892 10.7969493)
366443254,10.7917724,106.7532838,5,,,,POINT (106.7532838 10.7917724)
366443381,10.7434582,106.6837671,3,,,,POINT (106.6837671 10.7434582)
366443425,10.795361,106.7325471,3,,,,POINT (106.7325471 10.795361)
366443447,10.7850546,106.7736446,3,,,,POINT (106.7736446 10.7850546)
366443475,10.7270627,106.6514552,3,,,,POINT (106.6514552 10.7270627)
366443513,10.7849761,106.7735327,3,,,,POINT (106.7735327 10.7849761)
366443816,10.7914197,106.7071413,3,,,,POINT (106.7071413 10.7914197)
366443822,10.7930729,106.7342917,3,,,,POINT (106.7342917 10.7930729)
366443905,10.8006388,106.7305776,3,,,,POINT (106.7305776 10.8006388)
366444496,10.7532795,106.6733978,4,,,,POINT (106.6733978 10.7532795)
366444636,10.7937223,106.7333056,1,,,,POINT (106.7333056 10.7937223)
366444984,10.8007028,106.7327788,3,,,,POINT (106.7327788 10.8007028)
366445017,10.6895155,106.5926366,3,,,,POINT (106.5926366 10.6895155)
366445306,10.7972182,106.7299314,3,,,,POINT (106.7299314 10.7972182)
366445335,10.7409364,106.6707343,4,,,,POINT (106.6707343 10.7409364)
366445503,10.7927438,106.7341682,3,,,,POINT (106.7341682 10.7927438)
366445547,10.7387666,106.6595511,4,,,,POINT (106.6595511 10.7387666)
366446289,10.7074098,106.6233469,4,traffic_signals,,,POINT (106.6233469 10.7074098)
366446370,10.7528798,106.671071,4,,,,POINT (106.671071 10.7528798)
366446399,10.7272833,106.6554147,3,,,,POINT (106.6554147 10.7272833)
366446446,10.8129728,106.7700426,3,,,,POINT (106.7700426 10.8129728)
366446462,10.7192191,106.628146,3,,,,POINT (106.628146 10.7192191)
366446528,10.7910028,106.7074376,4,,,,POINT (106.7074376 10.7910028)
366446621,10.748054,106.6505003,3,,,,POINT (106.6505003 10.748054)
366446800,10.7510046,106.6559489,3,,,,POINT (106.6559489 10.7510046)
366446819,10.7951783,106.7348206,4,,,,POINT (106.7348206 10.7951783)
366447488,10.7425117,106.6426652,3,,,,POINT (106.6426652 10.7425117)
366447562,10.8014767,106.7382179,5,,,,POINT (106.7382179 10.8014767)
366448074,10.7572027,106.7313241,1,,,,POINT (106.7313241 10.7572027)
366448311,10.7536311,106.674768,4,,,,POINT (106.674768 10.7536311)
366448352,10.7958492,106.688763,3,,,,POINT (106.688763 10.7958492)
366448708,10.805215,106.7362389,4,,,,POINT (106.7362389 10.805215)
366448709,10.7950407,106.7338196,3,,,,POINT (106.7338196 10.7950407)
366448829,10.7496674,106.6778085,3,,,,POINT (106.6778085 10.7496674)
366448887,10.802753,106.7287772,3,,,,POINT (106.7287772 10.802753)
366448912,10.7356557,106.6515394,3,,,,POINT (106.6515394 10.7356557)
366449051,10.7491989,106.676604,3,,,,POINT (106.676604 10.7491989)
366449070,10.7343593,106.6359749,3,,,,POINT (106.6359749 10.7343593)
366449507,10.7581559,106.7177073,3,,,,POINT (106.7177073 10.7581559)
366449572,10.7479432,106.6594719,3,,,,POINT (106.6594719 10.7479432)
366449592,10.6922408,106.5952862,1,,,,POINT (106.5952862 10.6922408)
366449673,10.750671,106.6647742,3,,,,POINT (106.6647742 10.750671)
366449677,10.7413467,106.6706394,3,,,,POINT (106.6706394 10.7413467)
366449678,10.7222117,106.6350087,3,,,,POINT (106.6350087 10.7222117)
366449834,10.7862393,106.7758445,3,,,,POINT (106.7758445 10.7862393)
366450062,10.6967497,106.596708,4,,,,POINT (106.596708 10.6967497)
366450115,10.7625436,106.7027015,3,,,,POINT (106.7027015 10.7625436)
366450163,10.7966411,106.6962541,4,,,,POINT (106.6962541 10.7966411)
366450196,10.7413099,106.6884549,3,,,,POINT (106.6884549 10.7413099)
366450233,10.7837278,106.7577513,3,,,,POINT (106.7577513 10.7837278)
366450268,10.8115983,106.7719964,1,,,,POINT (106.7719964 10.8115983)
366450297,10.7832946,106.7291935,3,,,,POINT (106.7291935 10.7832946)
366450388,10.7143852,106.6251027,3,,,,POINT (106.6251027 10.7143852)
366450563,10.7351009,106.6561832,4,,,,POINT (106.6561832 10.7351009)
366450609,10.7338892,106.6542685,4,,,,POINT (106.6542685 10.7338892)
366450867,10.7465569,106.6562642,3,,,,POINT (106.6562642 10.7465569)
366450903,10.7752897,106.7711316,3,,,,POINT (106.7711316 10.7752897)
366451009,10.8051533,106.7468574,3,,,,POINT (106.7468574 10.8051533)
366451010,10.7819109,106.7288448,3,,,,POINT (106.7288448 10.7819109)
366451131,10.7521793,106.6632877,3,,,,POINT (106.6632877 10.7521793)
366451133,10.7305972,106.6539312,4,,,,POINT (106.6539312 10.7305972)
366451512,10.7359769,106.6800662,3,,,,POINT (106.6800662 10.7359769)
366451604,10.7968386,106.7329544,3,,,,POINT (106.7329544 10.7968386)
366451727,10.8134485,106.731063,3,,,,POINT (106.731063 10.8134485)
366452058,10.7306312,106.6515275,3,,,,POINT (106.6515275 10.7306312)
366452547,10.7490378,106.6882855,1,,,,POINT (106.6882855 10.7490378)
366452877,10.7940937,106.7047025,4,,,,POINT (106.7047025 10.7940937)
366453031,10.7269925,106.6542993,4,,,,POINT (106.6542993 10.7269925)
366453033,10.81144,106.7686457,3,,,,POINT (106.7686457 10.81144)
366453059,10.7264229,106.6202363,3,,,,POINT (106.6202363 10.7264229)
366453095,10.7484793,106.6583503,3,,,,POINT (106.6583503 10.7484793)
366453203,10.7401758,106.6417719,4,,,,POINT (106.6417719 10.7401758)
366453258,10.8049653,106.7473531,3,,,,POINT (106.7473531 10.8049653)
366453421,10.7650961,106.7071781,4,,,,POINT (106.7071781 10.7650961)
366453532,10.7803639,106.7645874,3,,,,POINT (106.7645874 10.7803639)
366453555,10.7315046,106.6539434,3,,,,POINT (106.6539434 10.7315046)
366453561,10.8084048,106.7306033,3,,,,POINT (106.7306033 10.8084048)
366453677,10.7934096,106.6856657,3,,,,POINT (106.6856657 10.7934096)
366453816,10.7306085,106.6534921,4,,,,POINT (106.6534921 10.7306085)
366453867,10.7351933,106.648771,3,,,,POINT (106.648771 10.7351933)
366454021,10.7355992,106.6596951,3,,,,POINT (106.6596951 10.7355992)
366454260,10.7821942,106.7238457,3,,,,POINT (106.7238457 10.7821942)
366454449,10.7635231,106.7067203,3,,,,POINT (106.7067203 10.7635231)
366454477,10.7422818,106.6717207,3,,,,POINT (106.6717207 10.7422818)
366454522,10.735959,106.6294821,3,,,,POINT (106.6294821 10.735959)
366454556,10.7305781,106.654407,4,,,,POINT (106.654407 10.7305781)
366454686,10.747599,106.6585222,3,,,,POINT (106.6585222 10.747599)
366454761,10.7450575,106.6471228,3,,,,POINT (106.6471228 10.7450575)
366454800,10.7729533,106.7663252,3,,,,POINT (106.7663252 10.7729533)
366455249,10.7434612,106.6703159,3,,,,POINT (106.6703159 10.7434612)
366455321,10.7884674,106.7577663,3,,,,POINT (106.7577663 10.7884674)
366455478,10.7916001,106.709985,4,,,,POINT (106.709985 10.7916001)
366455721,10.7253687,106.6311544,3,,,,POINT (106.6311544 10.7253687)
366455819,10.7246322,106.6199872,4,,,,POINT (106.6199872 10.7246322)
366455871,10.7520311,106.6614398,4,,,,POINT (106.6614398 10.7520311)
366455956,10.7412017,106.6722671,4,,,,POINT (106.6722671 10.7412017)
366455984,10.8048761,106.7453898,4,,,,POINT (106.7453898 10.8048761)
366455999,10.7573488,106.7323249,4,,,,POINT (106.7323249 10.7573488)
366456088,10.7337035,106.6539719,3,,,,POINT (106.6539719 10.7337035)
366456089,10.788806,106.7167359,3,,,,POINT (106.7167359 10.788806)
366456146,10.7858612,106.7752297,4,,,,POINT (106.7752297 10.7858612)
366456195,10.8137252,106.7307042,3,,,,POINT (106.7307042 10.8137252)
366456300,10.8113827,106.7296401,3,,,,POINT (106.7296401 10.8113827)
366456465,10.7977493,106.6937024,3,,,,POINT (106.6937024 10.7977493)
366456834,10.7132841,106.6242727,3,,,,POINT (106.6242727 10.7132841)
366456857,10.7997031,106.6909127,3,,,,POINT (106.6909127 10.7997031)
366457049,10.7515219,106.6633378,3,,,,POINT (106.6633378 10.7515219)
366457152,10.7425502,106.6570974,3,,,,POINT (106.6570974 10.7425502)
366457268,10.8028992,106.737904,3,,,,POINT (106.737904 10.8028992)
366457733,10.7833145,106.7657862,3,,,,POINT (106.7657862 10.7833145)
366457855,10.7893262,106.7095186,3,,,,POINT (106.7095186 10.7893262)
366457884,10.8051747,106.7332,3,,,,POINT (106.7332 10.8051747)
366457917,10.7394385,106.644189,3,,,,POINT (106.644189 10.7394385)
366457930,10.7355012,106.6584077,4,,,,POINT (106.6584077 10.7355012)
366457988,10.8138131,106.7319265,4,,,,POINT (106.7319265 10.8138131)
366457997,10.7968163,106.7303601,3,,,,POINT (106.7303601 10.7968163)
366458425,10.7439024,106.6725758,3,,,,POINT (106.6725758 10.7439024)
366458630,10.7749972,106.7699238,3,,,,POINT (106.7699238 10.7749972)
366458734,10.7484136,106.6528162,4,,,,POINT (106.6528162 10.7484136)
366458737,10.7814969,106.7782925,1,,,,POINT (106.7782925 10.7814969)
366458768,10.7294554,106.6552495,3,,,,POINT (106.6552495 10.7294554)
366458836,10.7249169,106.6363014,3,,,,POINT (106.6363014 10.7249169)
366459104,10.7981762,106.6873834,4,,,,POINT (106.6873834 10.7981762)
366459272,10.7366033,106.6661477,3,,,,POINT (106.6661477 10.7366033)
366459285,10.7775783,106.7688157,3,,,,POINT (106.7688157 10.7775783)
366459376,10.8042518,106.7335111,4,,,,POINT (106.7335111 10.8042518)
366459461,10.7521462,106.662884,3,,,,POINT (106.662884 10.7521462)
366459775,10.6896049,106.5931088,3,,,,POINT (106.5931088 10.6896049)
366459837,10.7830604,106.7583961,3,,,,POINT (106.7583961 10.7830604)
366460122,10.7262442,106.6538002,3,,,,POINT (106.6538002 10.7262442)
366460216,10.7149444,106.6155809,3,,,,POINT (106.6155809 10.7149444)
366460309,10.7554918,106.7301149,3,,,,POINT (106.7301149 10.7554918)
366460451,10.7401931,106.6708727,3,,,,POINT (106.6708727 10.7401931)
366460464,10.717699,106.6138387,3,,,,POINT (106.6138387 10.717699)
366460781,10.7310141,106.6207519,3,,,,POINT (106.6207519 10.7310141)
366461102,10.8005597,106.7296649,3,crossing,,,POINT (106.7296649 10.8005597)
366461104,10.7906278,106.7325927,3,,,,POINT (106.7325927 10.7906278)
366461307,10.7458609,106.6772537,3,,,,POINT (106.6772537 10.7458609)
366461337,10.7884235,106.7686022,3,,,,POINT (106.7686022 10.7884235)
366461382,10.8043824,106.7278613,3,,,,POINT (106.7278613 10.8043824)
366461386,10.7191795,106.6223229,4,,,,POINT (106.6223229 10.7191795)
366461456,10.7635396,106.7105547,1,,,,POINT (106.7105547 10.7635396)
366461479,10.7409034,106.6703972,3,,,,POINT (106.6703972 10.7409034)
366461495,10.7462901,106.6515009,4,,,,POINT (106.6515009 10.7462901)
366461703,10.7559877,106.6785237,4,,,,POINT (106.6785237 10.7559877)
366461723,10.7578773,106.7183756,4,,,,POINT (106.7183756 10.7578773)
366461730,10.7431485,106.6534593,4,crossing,,,POINT (106.6534593 10.7431485)
366461770,10.7966363,106.6879719,4,,,,POINT (106.6879719 10.7966363)
366461813,10.7263591,106.6514355,3,,,,POINT (106.6514355 10.7263591)
366461863,10.743097,106.673875,3,,,,POINT (106.673875 10.743097)
366461983,10.7079232,106.6158398,3,,,,POINT (106.6158398 10.7079232)
366462030,10.7451577,106.6538124,3,,,,POINT (106.6538124 10.7451577)
366462080,10.8032604,106.7319981,3,,,,POINT (106.7319981 10.8032604)
366462101,10.7485594,106.661395,3,,,,POINT (106.661395 10.7485594)
366462394,10.7357649,106.6364854,3,,,,POINT (106.6364854 10.7357649)
366462455,10.705963,106.5979029,3,,,,POINT (106.5979029 10.705963)
366462470,10.6967317,106.5964673,3,,,,POINT (106.5964673 10.6967317)
366462549,10.749087,106.6832337,3,,,,POINT (106.6832337 10.749087)
366462744,10.7344122,106.6639608,4,,,,POINT (106.6639608 10.7344122)
366462915,10.7841253,106.7719448,3,,,,POINT (106.7719448 10.7841253)
366463002,10.7518681,106.6761581,4,,,,POINT (106.6761581 10.7518681)
366463087,10.8174138,106.7301648,3,,,,POINT (106.7301648 10.8174138)
366463201,10.8150328,106.7313431,3,,,,POINT (106.7313431 10.8150328)
366463240,10.7513968,106.6744427,4,,,,POINT (106.6744427 10.7513968)
366463357,10.6993845,106.6021144,3,,,,POINT (106.6021144 10.6993845)
366463658,10.7426252,106.6655941,3,,,,POINT (106.6655941 10.7426252)
366463842,10.8030825,106.7466908,4,,,,POINT (106.7466908 10.8030825)
366463856,10.7280805,106.6534086,4,,,,POINT (106.6534086 10.7280805)
366463956,10.7455871,106.6725065,3,,,,POINT (106.6725065 10.7455871)
366464083,10.7565989,106.7229715,3,,,,POINT (106.7229715 10.7565989)
366464090,10.7393832,106.6672304,1,,,,POINT (106.6672304 10.7393832)
366464358,10.7132454,106.623988,3,,,,POINT (106.623988 10.7132454)
366464757,10.786993,106.7775884,3,,,,POINT (106.7775884 10.786993)
366464972,10.8122501,106.7280257,3,,,,POINT (106.7280257 10.8122501)
366465119,10.7967323,106.6867555,3,,,,POINT (106.6867555 10.7967323)
366465207,10.79627,106.7311352,3,,,,POINT (106.7311352 10.79627)
366465322,10.7422099,106.6713271,4,,,,POINT (106.6713271 10.7422099)
366465439,10.8102579,106.7301274,3,,,,POINT (106.7301274 10.8102579)
366466197,10.7911519,106.7538262,4,,,,POINT (106.7538262 10.7911519)
366466472,10.7504801,106.6863642,3,,,,POINT (106.6863642 10.7504801)
366466796,10.7516346,106.6753092,4,,,,POINT (106.6753092 10.7516346)
366466828,10.7538089,106.6655338,3,,,,POINT (106.6655338 10.7538089)
366467024,10.7209882,106.6359857,3,,,,POINT (106.6359857 10.7209882)
366467217,10.7594668,106.6839548,5,,,,POINT (106.6839548 10.7594668)
366467415,10.7897362,106.7300525,3,,,,POINT (106.7300525 10.7897362)
366467769,10.7282227,106.6379588,3,,,,POINT (106.6379588 10.7282227)
366467780,10.7254889,106.6200968,3,,,,POINT (106.6200968 10.7254889)
366468138,10.7456273,106.6626949,3,,,,POINT (106.6626949 10.7456273)
366468183,10.7961612,106.6908767,3,,,,POINT (106.6908767 10.7961612)
366468377,10.7356158,106.6721845,3,,,,POINT (106.6721845 10.7356158)
366468438,10.7478445,106.65532,4,,,,POINT (106.65532 10.7478445)
366468798,10.7203846,106.6341332,3,,,,POINT (106.6341332 10.7203846)
366468908,10.803411,106.7456708,3,,,,POINT (106.7456708 10.803411)
366468910,10.7451737,106.6708075,3,,,,POINT (106.6708075 10.7451737)
366468939,10.8085347,106.7386646,3,,,,POINT (106.7386646 10.8085347)
366469134,10.7901978,106.7107017,3,,,,POINT (106.7107017 10.7901978)
366469297,10.7477067,106.6565493,3,,,,POINT (106.6565493 10.7477067)
366469410,10.7640384,106.7046798,4,traffic_signals,,,POINT (106.7046798 10.7640384)
366469546,10.7416735,106.6600618,4,,,,POINT (106.6600618 10.7416735)
366470043,10.8140701,106.7315445,4,,,,POINT (106.7315445 10.8140701)
366470099,10.7551384,106.6894685,4,,,,POINT (106.6894685 10.7551384)
366470612,10.790357,106.7542229,3,,,,POINT (106.7542229 10.790357)
366470993,10.7934477,106.7332708,1,,,,POINT (106.7332708 10.7934477)
366471162,10.7461888,106.6631995,4,,,,POINT (106.6631995 10.7461888)
366471322,10.7383395,106.6668139,3,,,,POINT (106.6668139 10.7383395)
366471364,10.7958981,106.6937097,3,,,,POINT (106.6937097 10.7958981)
366471405,10.7436639,106.6714186,3,,,,POINT (106.6714186 10.7436639)
366471659,10.7425045,106.6704861,4,,,,POINT (106.6704861 10.7425045)
