u,v,key,osmid,highway,name,oneway,reversed,length,geometry,maxspeed,lanes,service,ref,bridge,width,tunnel,access,junction
411920658,411920664,0,816201255,service,Hẻm 51 Cao Thắng,False,True,19.93905660460972,"LINESTRING (106.6804902 10.7688363, 106.6806094 10.7689721)",,,alley,,,,,,
411920658,411920536,0,35113805,service,,False,True,71.83561188150621,"LINESTRING (106.6804902 10.7688363, 106.6803513 10.7689483, 106.680283 10.7689971, 106.6802454 10.7690037, 106.6799701 10.7692243)",,,alley,,,,,,
411920659,411920540,0,339106362,service,Hẻm 664 Nguyễn Ðình Chiểu,False,True,75.62641951600986,"LINESTRING (106.6803175 10.7686108, 106.6797921 10.7690537)",,,alley,,,,,,
411920659,4605752816,0,845647619,service,Hẻm 664 Nguyễn Ðình Chiểu,False,False,34.474319155767475,"LINESTRING (106.6803175 10.7686108, 106.680557 10.7684089)",,,alley,,,,,,
411920659,411920660,0,1311794958,service,Hẻm 51 Cao Thắng,False,False,26.47114800941121,"LINESTRING (106.6803175 10.7686108, 106.6801595 10.7684303)",,,alley,,,,,,
411920659,6780803834,0,1311794959,service,Hẻm 51 Cao Thắng,False,True,7.609436884872095,"LINESTRING (106.6803175 10.7686108, 106.6803571 10.7686671)",,,alley,,,,,,
411920660,411920669,0,1311794958,service,Hẻm 51 Cao Thắng,False,False,24.773218734188106,"LINESTRING (106.6801595 10.7684303, 106.6800102 10.7682626)",,,alley,,,,,,
411920660,411920659,0,1311794958,service,Hẻm 51 Cao Thắng,False,True,26.47114800941121,"LINESTRING (106.6801595 10.7684303, 106.6803175 10.7686108)",,,alley,,,,,,
411920660,411920538,0,35114562,service,Hẻm 51/104 Cao Thắng,False,True,72.51641181967217,"LINESTRING (106.6801595 10.7684303, 106.6799369 10.7686071, 106.6797546 10.7687626, 106.6796442 10.7688409)",,,alley,,,,,,
411920662,411920654,0,35114696,residential,Hẻm 51 Cao Thắng,False,True,28.160897366240434,"LINESTRING (106.6809334 10.769341, 106.6810996 10.7695346)",,,,,,,,,
411920662,411920663,0,816201255,service,Hẻm 51 Cao Thắng,False,False,29.74331831646249,"LINESTRING (106.6809334 10.769341, 106.6807555 10.7691385)",,,alley,,,,,,
411920662,411920533,0,1408265460,residential,Bàn Cờ,False,False,75.60566016113351,"LINESTRING (106.6809334 10.769341, 106.6804023 10.769777)",,,,,,,,,
411920662,5764869373,0,1173926553,residential,Bàn Cờ,False,True,41.101477764575485,"LINESTRING (106.6809334 10.769341, 106.6811594 10.7691621, 106.6812264 10.7691091)",,,,,,,,,
411920663,411920664,0,816201255,service,Hẻm 51 Cao Thắng,False,False,24.434835706454848,"LINESTRING (106.6807555 10.7691385, 106.6806094 10.7689721)",,,alley,,,,,,
411920663,411920662,0,816201255,service,Hẻm 51 Cao Thắng,False,True,29.74331831646249,"LINESTRING (106.6807555 10.7691385, 106.6809334 10.769341)",,,alley,,,,,,
411920663,411920532,0,35114708,service,Hẻm 51/54 Cao Thắng,False,True,74.7220522192115,"LINESTRING (106.6807555 10.7691385, 106.6806372 10.7692475, 106.6805887 10.7692922, 106.6802374 10.7695768)",,,alley,,,,,,
411920664,411920658,0,816201255,service,Hẻm 51 Cao Thắng,False,False,19.93905660460972,"LINESTRING (106.6806094 10.7689721, 106.6804902 10.7688363)",,,alley,,,,,,
411920664,411920663,0,816201255,service,Hẻm 51 Cao Thắng,False,True,24.434835706454848,"LINESTRING (106.6806094 10.7689721, 106.6807555 10.7691385)",,,alley,,,,,,
411920664,411920537,0,35115345,service,Hẻm 51/66 Cao Thắng,False,True,76.15719351327179,"LINESTRING (106.6806094 10.7689721, 106.6804828 10.7690761, 106.6804962 10.7690959, 106.6804238 10.7691433, 106.6803245 10.7692263, 106.6802508 10.7692948, 106.6801099 10.7694187)",,,alley,,,,,,
411920668,411924478,0,464032550,service,Hẻm 353 Phạm Ngũ Lão,False,True,5.775891811782885,"LINESTRING (106.6906329 10.7664393, 106.6906775 10.7664672)",,,alley,,,,,,
411920668,4594422683,0,464032550,service,Hẻm 353 Phạm Ngũ Lão,False,False,105.9245075963417,"LINESTRING (106.6906329 10.7664393, 106.6902219 10.7669049, 106.6899377 10.7670924)",,,alley,,,,,,
411920668,4616109903,0,464032656,service,,False,True,36.29180150655444,"LINESTRING (106.6906329 10.7664393, 106.6904626 10.7663136, 106.6905333 10.7662193)",,,alley,,,,,,
411920669,411920539,0,35114559,service,Hẻm 51/118 Cao Thắng,False,True,72.30890739536537,"LINESTRING (106.6800102 10.7682626, 106.6795091 10.7686875)",,,alley,,,,,,
411920669,411921177,0,1311794958,service,Hẻm 51 Cao Thắng,False,False,29.97169563368654,"LINESTRING (106.6800102 10.7682626, 106.6798211 10.7680673)",,,alley,,,,,,
411920669,411920660,0,1311794958,service,Hẻm 51 Cao Thắng,False,True,24.773218734188106,"LINESTRING (106.6800102 10.7682626, 106.6801595 10.7684303)",,,alley,,,,,,
411920687,4593920798,0,464255998,service,Hẻm 345 Trần Hưng Ðạo,False,True,26.019115313640793,"LINESTRING (106.6898614 10.7609653, 106.6900273 10.7607974)",,,alley,,,,,,
411920722,411922167,0,464255945,residential,Hẻm 345 Trần Hưng Ðạo,False,True,43.079242070237385,"LINESTRING (106.6902808 10.7598173, 106.6900348 10.7601201)",,,,,,,,,
411920722,12336799209,0,464257314,residential,Hẻm 37 Trần Ðình Xu,False,False,15.070874402371707,"LINESTRING (106.6902808 10.7598173, 106.6901757 10.7597295)",,,,,,,,,
411920722,5811283428,0,464257314,residential,Hẻm 37 Trần Ðình Xu,False,True,41.75322988589908,"LINESTRING (106.6902808 10.7598173, 106.6905928 10.7600342)",,,,,,,,,
411920742,6789432215,0,35113689,tertiary,Hồ Hảo Hớn,False,False,31.64906946173929,"LINESTRING (106.6935278 10.7602208, 106.6933059 10.7604038)",50,2,,,,,,,
411920742,11001129199,0,35113689,tertiary,Hồ Hảo Hớn,False,True,9.230443128201584,"LINESTRING (106.6935278 10.7602208, 106.6935918 10.7601666)",50,2,,,,,,,
411920742,411920744,0,35113690,service,,False,True,13.838488774586832,"LINESTRING (106.6935278 10.7602208, 106.6934852 10.7601718, 106.6934449 10.7601267)",,,alley,,,,,,
411920744,411920742,0,35113690,service,,False,False,13.838488774586832,"LINESTRING (106.6934449 10.7601267, 106.6934852 10.7601718, 106.6935278 10.7602208)",,,alley,,,,,,
411920775,10228160933,0,1118325025,service,Hẻm 284 Võ Văn Tần,False,False,10.095517759500112,"LINESTRING (106.6851196 10.7726818, 106.685143 10.772653, 106.6851782 10.7726116)",,,alley,,,,,,
411920777,411920778,0,35113563,service,Hẻm 284 Võ Văn Tần,False,False,21.430295619420868,"LINESTRING (106.6855427 10.7721871, 106.685674 10.7720439)",,,alley,,,,,,
411920777,411921150,0,1207351033,service,,False,False,16.746911033171454,"LINESTRING (106.6855427 10.7721871, 106.6856585 10.7722858)",,,alley,,,,,,
411920777,411925196,0,35113563,service,Hẻm 284 Võ Văn Tần,False,True,38.47339778800877,"LINESTRING (106.6855427 10.7721871, 106.6854555 10.7722818, 106.6853136 10.7724498)",,,alley,,,,,,
411920778,411925861,0,35112661,service,,False,False,7.16063747424612,"LINESTRING (106.685674 10.7720439, 106.6856232 10.7720032)",,,alley,,,,,,
411920778,411920780,0,35113563,service,Hẻm 284 Võ Văn Tần,False,False,35.46776058861968,"LINESTRING (106.685674 10.7720439, 106.6858931 10.7718085)",,,alley,,,,,,
411920778,411920777,0,35113563,service,Hẻm 284 Võ Văn Tần,False,True,21.430295619420868,"LINESTRING (106.685674 10.7720439, 106.6855427 10.7721871)",,,alley,,,,,,
411920780,411920778,0,35113563,service,Hẻm 284 Võ Văn Tần,False,True,35.46776058861968,"LINESTRING (106.6858931 10.7718085, 106.685674 10.7720439)",,,alley,,,,,,
411920780,11185409855,0,1207123793,service,Hẻm 309 Võ Văn Tần,False,False,28.8093934655656,"LINESTRING (106.6858931 10.7718085, 106.6860657 10.7716126)",,,alley,,,,,,
411920780,411925620,0,1293827479,tertiary,Võ Văn Tần,False,False,26.976122427713694,"LINESTRING (106.6858931 10.7718085, 106.6857263 10.7716296)",,4,,,,,,,
411920780,411921157,0,1293827479,tertiary,Võ Văn Tần,False,True,17.30793983662238,"LINESTRING (106.6858931 10.7718085, 106.685959 10.7718792, 106.6860001 10.7719233)",,4,,,,,,,
411920788,6647402371,0,707379178,residential,Nguyễn Cảnh Chân,False,False,113.22542039692883,"LINESTRING (106.6853651 10.7604348, 106.6854275 10.7604068, 106.6862922 10.7599796)",,,,,,,,,
411920788,411921399,0,718499095,secondary,Nguyễn Trãi,False,False,73.53979551073346,"LINESTRING (106.6853651 10.7604348, 106.6853255 10.7603672, 106.6851631 10.7601097, 106.685097 10.760022, 106.6850415 10.7599542, 106.6849829 10.7598926)",50,2,,,,,,,
411920788,5794999651,0,718499095,secondary,Nguyễn Trãi,False,True,87.11782941538344,"LINESTRING (106.6853651 10.7604348, 106.6854091 10.7605159, 106.68574 10.7611263)",50,2,,,,,,,
411920792,411920480,0,192680132,residential,Đường Cô Bắc,False,False,13.917604430669268,"LINESTRING (106.696122 10.7659836, 106.6960241 10.7659035)",50,2,,,,,,,
411920792,4613030279,0,35114104,service,,False,True,65.66460372816123,"LINESTRING (106.696122 10.7659836, 106.6962161 10.7658311, 106.6964336 10.7654786)",,,alley,,,,,,
411920792,2032267376,0,192680132,residential,Đường Cô Bắc,False,True,39.35950025665978,"LINESTRING (106.696122 10.7659836, 106.6963316 10.7661609, 106.6963931 10.7662167)",50,2,,,,,,,
411920794,411920476,0,35112958,residential,,False,False,17.04850781326858,"LINESTRING (106.6965085 10.7653573, 106.6963753 10.7652774)",,,,,,,,,
411920794,6786567200,0,35114104,service,,False,False,4.173552895577045,"LINESTRING (106.6965085 10.7653573, 106.6964887 10.7653894)",,,alley,,,,,,
411920794,6786567196,0,35114104,service,,False,True,15.488063801330162,"LINESTRING (106.6965085 10.7653573, 106.696581 10.7652376)",,,alley,,,,,,
411920799,6786567196,0,35114104,service,,False,False,6.350909051302038,"LINESTRING (106.6966107 10.7651885, 106.696581 10.7652376)",,,alley,,,,,,
411920799,411920801,0,35114104,service,,False,True,8.522342428818211,"LINESTRING (106.6966107 10.7651885, 106.6966522 10.7651236)",,,alley,,,,,,
411920799,411920473,0,35114865,service,,False,True,17.5067942771805,"LINESTRING (106.6966107 10.7651885, 106.6964699 10.7651133)",,,alley,,,,,,
411920799,6786567195,0,723576831,service,,False,True,39.26558123498667,"LINESTRING (106.6966107 10.7651885, 106.6969244 10.7653609)",,,alley,,,,,,
411920801,411920799,0,35114104,service,,False,False,8.522342428818211,"LINESTRING (106.6966522 10.7651236, 106.6966107 10.7651885)",,,alley,,,,,,
411920801,11098792276,0,35114104,service,,False,True,3.376488882838078,"LINESTRING (106.6966522 10.7651236, 106.6966685 10.7650978)",,,alley,,,,,,
411920801,411920472,0,35114925,service,,False,True,17.86735114330676,"LINESTRING (106.6966522 10.7651236, 106.6965092 10.7650456)",,,alley,,,,,,
411920821,12485864205,0,818455176,tertiary,Trần Quốc Toản,False,False,46.468088297146274,"LINESTRING (106.6887654 10.7882102, 106.688561 10.7878437)",50,2,,,,,,,
411920821,5769748096,0,1268111174,tertiary,Trần Quốc Toản,False,True,40.117751511726176,"LINESTRING (106.6887654 10.7882102, 106.6889127 10.7885407)",50,2,,,,,,,
411920821,10074531550,0,35113280,residential,Huỳnh Tịnh Của,False,False,100.86814578466573,"LINESTRING (106.6887654 10.7882102, 106.6882083 10.7886044, 106.6880148 10.7887386)",50,,,,,,,,
411920821,411920826,0,35115249,service,Hẻm 47 Trần Quốc Toản,False,False,40.99239514013769,"LINESTRING (106.6887654 10.7882102, 106.688918 10.788088, 106.6890709 10.7879977)",,,alley,,,,,,
411920826,411920833,0,35115249,service,Hẻm 47 Trần Quốc Toản,False,False,145.87120458992922,"LINESTRING (106.6890709 10.7879977, 106.6891174 10.787961, 106.6890437 10.7878852, 106.6890117 10.787847, 106.6889967 10.787794, 106.689065 10.787681, 106.689197 10.787538, 106.689636 10.787273, 106.6898166 10.7871545)",,,alley,,,,,,
411920826,411920821,0,35115249,service,Hẻm 47 Trần Quốc Toản,False,True,40.99239514013769,"LINESTRING (106.6890709 10.7879977, 106.688918 10.788088, 106.6887654 10.7882102)",,,alley,,,,,,
411920826,5772088461,0,609372153,service,,False,False,45.338350896324634,"LINESTRING (106.6890709 10.7879977, 106.6892045 10.7881353, 106.6893545 10.7882954)",,,alley,,,,,,
411920831,411920596,0,949874293,service,Hẻm 102 Trần Quang Khải,False,False,34.75673242709853,"LINESTRING (106.6926711 10.7930654, 106.6926581 10.7929823, 106.6926429 10.7929082, 106.6926528 10.7927556)",,,alley,,,,,,
411920831,10226911710,0,1118219561,service,Hẻm 102 Đường Trần Quang Khải,False,False,8.071828466279321,"LINESTRING (106.6926711 10.7930654, 106.6926672 10.7930977, 106.6926709 10.7931376)",,,alley,,,,,,
411920831,11187310778,0,1207364299,service,Hẻm 4 Trần Khắc Chân,False,True,41.223148537423626,"LINESTRING (106.6926711 10.7930654, 106.6925889 10.7930745, 106.6925365 10.7930822, 106.6924815 10.7930819, 106.6924371 10.7930606, 106.6924037 10.7930372, 106.6923594 10.7930055, 106.6923304 10.7929764)",,,alley,,,,,,
411920833,411924679,0,35115388,service,Hẻm 160 Võ Thị Sáu,False,False,61.29942328673983,"LINESTRING (106.6898166 10.7871545, 106.6902979 10.786871)",,,alley,,,,,,
411920833,411923089,0,35112779,service,Hẻm 256 Pasteur,False,False,90.51157897646102,"LINESTRING (106.6898166 10.7871545, 106.6896347 10.7868854, 106.6895419 10.7867575, 106.6894538 10.7866376, 106.6893323 10.7864949)",,,alley,,,,,,
411920833,411920826,0,35115249,service,Hẻm 47 Trần Quốc Toản,False,True,145.87120458992925,"LINESTRING (106.6898166 10.7871545, 106.689636 10.787273, 106.689197 10.787538, 106.689065 10.787681, 106.6889967 10.787794, 106.6890117 10.787847, 106.6890437 10.7878852, 106.6891174 10.787961, 106.6890709 10.7879977)",,,alley,,,,,,
411920833,12446855388,0,1163829787,service,Hẻm 146 Võ Thị Sáu,False,True,98.16575966679896,"LINESTRING (106.6898166 10.7871545, 106.690059 10.7875195, 106.6902796 10.7873601, 106.6903191 10.7873809, 106.6903558 10.7873872, 106.6903979 10.7874146, 106.6904423 10.7873951)",,,alley,,,,,,
411920839,411926012,0,1178199019,residential,Trần Khắc Chân,False,False,61.34281104051475,"LINESTRING (106.6913342 10.7922733, 106.6912539 10.7928193)",,,,,,,,,
411920839,411926019,0,1178199019,residential,Trần Khắc Chân,False,True,43.52204779033612,"LINESTRING (106.6913342 10.7922733, 106.6913838 10.7920587, 106.6914701 10.7919098)",,,,,,,,,
411920839,11187310770,0,1207364298,service,Hẻm 4 Trần Khắc Chân,False,False,41.85572218904676,"LINESTRING (106.6913342 10.7922733, 106.6914156 10.7923088, 106.6915464 10.7923858, 106.6916539 10.7924764)",,,alley,,,,,,
411920842,5758114512,0,35112838,residential,Hẻm 637 Nguyễn Ðình Chiểu,False,True,68.84644993774802,"LINESTRING (106.6794945 10.7664338, 106.6789115 10.766669)",,,,,,,,,
411920842,411920872,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,23.5010234015236,"LINESTRING (106.6794945 10.7664338, 106.6796175 10.7666072)",,,,,,,,,
411920842,411920848,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,False,30.757712546726783,"LINESTRING (106.6794945 10.7664338, 106.6794187 10.7663381, 106.679338 10.7662045)",,,,,,,,,
411920843,5758114509,0,35114920,service,Hẻm 615 Nguyễn Ðình Chiểu,False,True,55.702920516336384,"LINESTRING (106.6796915 10.7667389, 106.6793045 10.7670651)",,,alley,,,,,,
411920843,411920872,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,False,16.72729965565506,"LINESTRING (106.6796915 10.7667389, 106.6796175 10.7666072)",,,,,,,,,
411920843,411920864,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,24.450435284719997,"LINESTRING (106.6796915 10.7667389, 106.6798434 10.7669004)",,,,,,,,,
411920848,6712322235,0,39513492,primary,Lý Thái Tổ,False,False,3.848812065842198,"LINESTRING (106.679338 10.7662045, 106.6793043 10.7662146)",60,2,,,,,,,
411920848,2498090915,0,39513492,primary,Lý Thái Tổ,False,True,12.511110292037399,"LINESTRING (106.679338 10.7662045, 106.6794474 10.7661712)",60,2,,,,,,,
411920848,411920842,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,30.757712546726783,"LINESTRING (106.679338 10.7662045, 106.6794187 10.7663381, 106.6794945 10.7664338)",,,,,,,,,
411920860,10736161432,0,35115336,service,Hẻm 595 Nguyễn Ðình Chiểu,False,False,86.06239811903612,"LINESTRING (106.679991 10.7670691, 106.6805941 10.7665711)",,,alley,,,,,,
411920860,5758114507,0,35115336,service,Hẻm 595 Nguyễn Ðình Chiểu,False,True,54.37725580514987,"LINESTRING (106.679991 10.7670691, 106.6796117 10.7673858)",,,alley,,,,,,
411920860,411920864,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,False,24.73562772550148,"LINESTRING (106.679991 10.7670691, 106.6798434 10.7669004)",,,,,,,,,
411920860,411920861,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,23.25913048728525,"LINESTRING (106.679991 10.7670691, 106.6801273 10.7672298)",,,,,,,,,
411920861,10736161433,0,35114867,service,Hẻm 585 Nguyễn Ðình Chiểu,False,False,86.74927766146665,"LINESTRING (106.6801273 10.7672298, 106.680738 10.7667311)",,,alley,,,,,,
411920861,5758114506,0,35114867,service,Hẻm 585 Nguyễn Ðình Chiểu,False,True,53.331591017777605,"LINESTRING (106.6801273 10.7672298, 106.6797572 10.7675426)",,,alley,,,,,,
411920861,411920860,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,False,23.25913048728525,"LINESTRING (106.6801273 10.7672298, 106.679991 10.7670691)",,,,,,,,,
411920861,411920863,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,24.62040181219605,"LINESTRING (106.6801273 10.7672298, 106.6802785 10.767394)",,,,,,,,,
411920863,6794018030,0,35113702,service,Hẻm 575 Nguyễn Ðình Chiểu,False,False,86.61139368767961,"LINESTRING (106.6802785 10.767394, 106.6808812 10.7668879)",,,alley,,,,,,
411920863,411922615,0,35113702,service,Hẻm 575 Nguyễn Ðình Chiểu,False,True,53.587629718387404,"LINESTRING (106.6802785 10.767394, 106.6799035 10.7677047)",,,alley,,,,,,
411920863,411920861,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,False,24.62040181219605,"LINESTRING (106.6802785 10.767394, 106.6801273 10.7672298)",,,,,,,,,
411920863,3462932131,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,26.469408038868536,"LINESTRING (106.6802785 10.767394, 106.6804373 10.7675738)",,,,,,,,,
411920864,411922708,0,35114395,service,Hẻm 609 Nguyễn Ðình Chiểu,False,False,64.06625553998236,"LINESTRING (106.6798434 10.7669004, 106.680291 10.7665281)",,,alley,,,,,,
411920864,5758114508,0,35114395,service,Hẻm 609 Nguyễn Ðình Chiểu,False,True,55.388186550884484,"LINESTRING (106.6798434 10.7669004, 106.6794595 10.7672258)",,,alley,,,,,,
411920864,411920843,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,False,24.450435284719997,"LINESTRING (106.6798434 10.7669004, 106.6796915 10.7667389)",,,,,,,,,
411920864,411920860,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,24.73562772550148,"LINESTRING (106.6798434 10.7669004, 106.679991 10.7670691)",,,,,,,,,
411920866,411925021,0,35114554,service,,False,False,19.43431934049901,"LINESTRING (106.6799457 10.7665138, 106.6798916 10.7663473)",,,alley,,,,,,
411920866,411920872,0,35114890,service,Hẻm 629 Nguyễn Ðình Chiểu,False,True,37.3257627411669,"LINESTRING (106.6799457 10.7665138, 106.6796175 10.7666072)",,,alley,,,,,,
411920866,11699226382,0,35114890,service,Hẻm 629 Nguyễn Ðình Chiểu,False,False,33.09048053631872,"LINESTRING (106.6799457 10.7665138, 106.680144 10.7664478, 106.6802326 10.7664183)",,,alley,,,,,,
411920872,411920866,0,35114890,service,Hẻm 629 Nguyễn Ðình Chiểu,False,False,37.3257627411669,"LINESTRING (106.6796175 10.7666072, 106.6799457 10.7665138)",,,alley,,,,,,
411920872,5758114510,0,35114890,service,Hẻm 629 Nguyễn Ðình Chiểu,False,True,66.0362187095986,"LINESTRING (106.6796175 10.7666072, 106.6790525 10.7668184)",,,alley,,,,,,
411920872,411920842,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,False,23.5010234015236,"LINESTRING (106.6796175 10.7666072, 106.6794945 10.7664338)",,,,,,,,,
411920872,411920843,0,721696784,residential,Hẻm 109 Nguyễn Thiện Thuật,False,True,16.72729965565506,"LINESTRING (106.6796175 10.7666072, 106.6796915 10.7667389)",,,,,,,,,
411920878,411920204,0,35114890,service,Hẻm 629 Nguyễn Ðình Chiểu,False,False,76.73843310128719,"LINESTRING (106.6805632 10.766291, 106.6807456 10.7661816, 106.6809092 10.7660564, 106.6811233 10.765877)",,,alley,,,,,,
